#VIN,#VehicleCategoryCode,ClassOfHybridVehicleCode,#FuelTypeCode,#FuelCode1,#FuelCode2,#FuelCode3,FuelCode4,Info manueller Change in DB: vehicleNatureCode 
BFE30nchevD50xx44,M1,NOVC-HEV,D,50,-,44,-,-
BFE30nchevD0x40xx,M1,NOVC-HEV,D,0,40,-,-,-
BFE30nchevD0x400x,M1,NOVC-HEV,D,0,40,0,-,-
BFE30nchevD0x4044,M1,NOVC-HEV,D,0,40,44,-,-
BFE30nchevD0xxxxx,M1,NOVC-HEV,D,0,-,-,-,-
BFE30nchevD0xxx0x,M1,NOVC-HEV,D,0,-,0,-,-
BFE30nchevD0xxx44,M1,NOVC-HEV,D,0,-,44,-,-
BFE30nchevD4040xx,M1,NOVC-HEV,D,40,40,-,-,-
BFE30nchevD40400x,M1,NOVC-HEV,D,40,40,0,-,-
BFE30nchevD404044,M1,NOVC-HEV,D,40,40,44,-,-
BFE30nchevD40xxxx,M1,NOVC-HEV,D,40,-,-,-,-
BFE30nchevD40xx0x,M1,NOVC-HEV,D,40,-,0,-,-
BFE30nchevD40xx44,M1,NOVC-HEV,D,40,-,44,-,-
BFE30nchevD2040xx,M1,NOVC-HEV,D,20,40,-,-,-
BFE30nchevD20400x,M1,NOVC-HEV,D,20,40,0,-,-
BFE30nchevD204044,M1,NOVC-HEV,D,20,40,44,-,-
BFE30nchevD20xxxx,M1,NOVC-HEV,D,20,-,-,-,-
BFE30nchevD20xx0x,M1,NOVC-HEV,D,20,-,0,-,-
BFE30nchevD20xx44,M1,NOVC-HEV,D,20,-,44,-,-
BFE30cfchvB1040xx,M1,OVC-FCHV,B,10,40,-,-,-
BFE30cfchvB10400x,M1,OVC-FCHV,B,10,40,0,-,-
BFE30cfchvB104044,M1,OVC-FCHV,B,10,40,44,-,-
BFE30cfchvB10xxxx,M1,OVC-FCHV,B,10,-,-,-,-
BFE30cfchvB10xx0x,M1,OVC-FCHV,B,10,-,0,-,-
BFE30cfchvB10xx44,M1,OVC-FCHV,B,10,-,44,-,-
BFE30cfchvB5040xx,M1,OVC-FCHV,B,50,40,-,-,-
BFE30cfchvB50400x,M1,OVC-FCHV,B,50,40,0,-,-
BFE30cfchvB504044,M1,OVC-FCHV,B,50,40,44,-,-
BFE30cfchvB50xxxx,M1,OVC-FCHV,B,50,-,-,-,-
BFE30cfchvB50xx0x,M1,OVC-FCHV,B,50,-,0,-,-
BFE30cfchvB50xx44,M1,OVC-FCHV,B,50,-,44,-,-
BFE30cfchvB0x40xx,M1,OVC-FCHV,B,0,40,-,-,-
BFE30cfchvB0x400x,M1,OVC-FCHV,B,0,40,0,-,-
BFE30cfchvB0x4044,M1,OVC-FCHV,B,0,40,44,-,-
BFE30cfchvB0xxxxx,M1,OVC-FCHV,B,0,-,-,-,-
BFE30cfchvB0xxx0x,M1,OVC-FCHV,B,0,-,0,-,-
BFE30cfchvB0xxx44,M1,OVC-FCHV,B,0,-,44,-,-
BFE30cfchvB4040xx,M1,OVC-FCHV,B,40,40,-,-,-
BFE30cfchvB40400x,M1,OVC-FCHV,B,40,40,0,-,-
BFE30cfchvB404044,M1,OVC-FCHV,B,40,40,44,-,-
BFE30cfchvB40xxxx,M1,OVC-FCHV,B,40,-,-,-,-
BFE30cfchvB40xx0x,M1,OVC-FCHV,B,40,-,0,-,-
BFE30cfchvB40xx44,M1,OVC-FCHV,B,40,-,44,-,-
BFE30cfchvB2040xx,M1,OVC-FCHV,B,20,40,-,-,-
BFE30cfchvB20400x,M1,OVC-FCHV,B,20,40,0,-,-
BFE30cfchvB204044,M1,OVC-FCHV,B,20,40,44,-,-
BFE30cfchvB20xxxx,M1,OVC-FCHV,B,20,-,-,-,-
BFE30cfchvB20xx0x,M1,OVC-FCHV,B,20,-,0,-,-
BFE30cfchvB20xx44,M1,OVC-FCHV,B,20,-,44,-,-
BFE30cfchvT1040xx,M1,OVC-FCHV,T,10,40,-,0,-
BFE30cfchvT10400x,M1,OVC-FCHV,T,10,40,0,0,-
BFE30cfchvT104044,M1,OVC-FCHV,T,10,40,44,0,-
BFE30cfchvT10xxxx,M1,OVC-FCHV,T,10,-,-,0,-
BFE30cfchvT10xx0x,M1,OVC-FCHV,T,10,-,0,0,-
BFE30cfchvT10xx44,M1,OVC-FCHV,T,10,-,44,0,-
BFE30cfchvT5040xx,M1,OVC-FCHV,T,50,40,-,0,-
BFE30cfchvT50400x,M1,OVC-FCHV,T,50,40,0,0,-
BFE30cfchvT504044,M1,OVC-FCHV,T,50,40,44,0,-
BFE30cfchvT50xxxx,M1,OVC-FCHV,T,50,-,-,0,-
BFE30cfchvT50xx0x,M1,OVC-FCHV,T,50,-,0,0,-
BFE30cfchvT50xx44,M1,OVC-FCHV,T,50,-,44,0,-
BFE30cfchvT0x40xx,M1,OVC-FCHV,T,0,40,-,0,-
BFE30cfchvT0x400x,M1,OVC-FCHV,T,0,40,0,0,-
BFE30cfchvT0x4044,M1,OVC-FCHV,T,0,40,44,0,-
BFE30cfchvT0xxxxx,M1,OVC-FCHV,T,0,-,-,0,-
BFE30cfchvT0xxx0x,M1,OVC-FCHV,T,0,-,0,0,-
BFE30cfchvT0xxx44,M1,OVC-FCHV,T,0,-,44,0,-
BFE30cfchvT4040xx,M1,OVC-FCHV,T,40,40,-,0,-
BFE30cfchvT40400x,M1,OVC-FCHV,T,40,40,0,0,-
BFE30cfchvT404044,M1,OVC-FCHV,T,40,40,44,0,-
BFE30cfchvT40xxxx,M1,OVC-FCHV,T,40,-,-,0,-
BFE30cfchvT40xx0x,M1,OVC-FCHV,T,40,-,0,0,-
BFE30cfchvT40xx44,M1,OVC-FCHV,T,40,-,44,0,-
BFE30cfchvT2040xx,M1,OVC-FCHV,T,20,40,-,0,-
BFE30cfchvT20400x,M1,OVC-FCHV,T,20,40,0,0,-
BFE30cfchvT204044,M1,OVC-FCHV,T,20,40,44,0,-
BFE30cfchvT20xxxx,M1,OVC-FCHV,T,20,-,-,0,-
BFE30cfchvT20xx0x,M1,OVC-FCHV,T,20,-,0,0,-
BFE30cfchvT20xx44,M1,OVC-FCHV,T,20,-,44,0,-
BFE30cfchvM1040xx,M1,OVC-FCHV,M,10,40,-,-,-
BFE30cfchvM10400x,M1,OVC-FCHV,M,10,40,0,-,-
BFE30cfchvM104044,M1,OVC-FCHV,M,10,40,44,-,-
BFE30cfchvM10xxxx,M1,OVC-FCHV,M,10,-,-,-,-
BFE30cfchvM10xx0x,M1,OVC-FCHV,M,10,-,0,-,-
BFE30cfchvM10xx44,M1,OVC-FCHV,M,10,-,44,-,-
BFE30cfchvM5040xx,M1,OVC-FCHV,M,50,40,-,0,-
BFE30cfchvM50400x,M1,OVC-FCHV,M,50,40,0,0,-
BFE30cfchvM504044,M1,OVC-FCHV,M,50,40,44,0,-
BFE30cfchvM50xxxx,M1,OVC-FCHV,M,50,-,-,0,-
BFE30cfchvM50xx0x,M1,OVC-FCHV,M,50,-,0,0,-
BFE30cfchvM50xx44,M1,OVC-FCHV,M,50,-,44,0,-
BFE30cfchvM0x40xx,M1,OVC-FCHV,M,0,40,-,-,-
BFE30cfchvM0x400x,M1,OVC-FCHV,M,0,40,0,-,-
BFE30cfchvM0x4044,M1,OVC-FCHV,M,0,40,44,-,-
BFE30cfchvM0xxxxx,M1,OVC-FCHV,M,0,-,-,-,-
BFE30cfchvM0xxx0x,M1,OVC-FCHV,M,0,-,0,-,-
BFE30cfchvM0xxx44,M1,OVC-FCHV,M,0,-,44,-,-
BFE30cfchvM4040xx,M1,OVC-FCHV,M,40,40,-,-,-
BFE30cfchvM40400x,M1,OVC-FCHV,M,40,40,0,-,-
BFE30cfchvM404044,M1,OVC-FCHV,M,40,40,44,-,-
BFE30cfchvM40xxxx,M1,OVC-FCHV,M,40,-,-,-,-
BFE30cfchvM40xx0x,M1,OVC-FCHV,M,40,-,0,-,-
BFE30cfchvM40xx44,M1,OVC-FCHV,M,40,-,44,-,-
BFE30cfchvM2040xx,M1,OVC-FCHV,M,20,40,-,-,-
BFE30cfchvM20400x,M1,OVC-FCHV,M,20,40,0,-,-
BFE30cfchvM204044,M1,OVC-FCHV,M,20,40,44,-,-
BFE30cfchvM20xxxx,M1,OVC-FCHV,M,20,-,-,-,-
BFE30cfchvM20xx0x,M1,OVC-FCHV,M,20,-,0,-,-
BFE30cfchvM20xx44,M1,OVC-FCHV,M,20,-,44,-,-
BFE30cfchvx1040xx,M1,OVC-FCHV,-,10,40,-,-,-
BFE30cfchvx10400x,M1,OVC-FCHV,-,10,40,0,-,-
BFE30cfchvx104044,M1,OVC-FCHV,-,10,40,44,-,-
BFE30cfchvx10xxxx,M1,OVC-FCHV,-,10,-,-,-,-
BFE30cfchvx10xx0x,M1,OVC-FCHV,-,10,-,0,-,-
BFE30cfchvx10xx44,M1,OVC-FCHV,-,10,-,44,-,-
BFE30cfchvx5040xx,M1,OVC-FCHV,-,50,40,-,-,-
BFE30cfchvx50400x,M1,OVC-FCHV,-,50,40,0,-,-
BFE30cfchvx504044,M1,OVC-FCHV,-,50,40,44,-,-
BFE30cfchvx50xxxx,M1,OVC-FCHV,-,50,-,-,-,-
BFE30cfchvx50xx0x,M1,OVC-FCHV,-,50,-,0,-,-
BFE30cfchvx50xx44,M1,OVC-FCHV,-,50,-,44,-,-
BFE30cfchvx0x40xx,M1,OVC-FCHV,-,0,40,-,-,-
BFE30cfchvx0x400x,M1,OVC-FCHV,-,0,40,0,-,-
BFE30cfchvx0x4044,M1,OVC-FCHV,-,0,40,44,-,-
BFE30cfchvx0xxxxx,M1,OVC-FCHV,-,0,-,-,-,-
BFE30cfchvx0xxx0x,M1,OVC-FCHV,-,0,-,0,-,-
BFE30cfchvx0xxx44,M1,OVC-FCHV,-,0,-,44,-,-
BFE30cfchvx4040xx,M1,OVC-FCHV,-,40,40,-,-,-
BFE30cfchvx40400x,M1,OVC-FCHV,-,40,40,0,-,-
BFE30cfchvx404044,M1,OVC-FCHV,-,40,40,44,-,-
BFE30cfchvx40xxxx,M1,OVC-FCHV,-,40,-,-,-,-
BFE30cfchvx40xx0x,M1,OVC-FCHV,-,40,-,0,-,-
BFE30cfchvx40xx44,M1,OVC-FCHV,-,40,-,44,-,-
BFE30cfchvx2040xx,M1,OVC-FCHV,-,20,40,-,-,-
BFE30cfchvx20400x,M1,OVC-FCHV,-,20,40,0,-,-
BFE30cfchvx204044,M1,OVC-FCHV,-,20,40,44,-,-
BFE30cfchvx20xxxx,M1,OVC-FCHV,-,20,-,-,-,-
BFE30cfchvx20xx0x,M1,OVC-FCHV,-,20,-,0,-,-
BFE30cfchvx20xx44,M1,OVC-FCHV,-,20,-,44,-,-
BFE30cfchvD1040xx,M1,OVC-FCHV,D,10,40,-,-,-
BFE30cfchvD10400x,M1,OVC-FCHV,D,10,40,0,-,-
BFE30cfchvD104044,M1,OVC-FCHV,D,10,40,44,-,-
BFE30cfchvD10xxxx,M1,OVC-FCHV,D,10,-,-,-,-
BFE30cfchvD10xx0x,M1,OVC-FCHV,D,10,-,0,-,-
BFE30cfchvD10xx44,M1,OVC-FCHV,D,10,-,44,-,-
BFE30cfchvD5040xx,M1,OVC-FCHV,D,50,40,-,-,-
BFE30cfchvD50400x,M1,OVC-FCHV,D,50,40,0,-,-
BFE30cfchvD504044,M1,OVC-FCHV,D,50,40,44,-,-
BFE30cfchvD50xxxx,M1,OVC-FCHV,D,50,-,-,-,-
BFE30cfchvD50xx0x,M1,OVC-FCHV,D,50,-,0,-,-
BFE30cfchvD50xx44,M1,OVC-FCHV,D,50,-,44,-,-
BFE30cfchvD0x40xx,M1,OVC-FCHV,D,0,40,-,-,-
BFE30cfchvD0x400x,M1,OVC-FCHV,D,0,40,0,-,-
BFE30cfchvD0x4044,M1,OVC-FCHV,D,0,40,44,-,-
BFE30cfchvD0xxxxx,M1,OVC-FCHV,D,0,-,-,-,-
BFE30cfchvD0xxx0x,M1,OVC-FCHV,D,0,-,0,-,-
BFE30cfchvD0xxx44,M1,OVC-FCHV,D,0,-,44,-,-
BFE30cfchvD4040xx,M1,OVC-FCHV,D,40,40,-,-,-
BFE30cfchvD40400x,M1,OVC-FCHV,D,40,40,0,-,-
BFE30cfchvD404044,M1,OVC-FCHV,D,40,40,44,-,-
BFE30cfchvD40xxxx,M1,OVC-FCHV,D,40,-,-,-,-
BFE30cfchvD40xx0x,M1,OVC-FCHV,D,40,-,0,-,-
BFE30cfchvD40xx44,M1,OVC-FCHV,D,40,-,44,-,-
BFE30cfchvD2040xx,M1,OVC-FCHV,D,20,40,-,-,-
BFE30cfchvD20400x,M1,OVC-FCHV,D,20,40,0,-,-
BFE30cfchvD204044,M1,OVC-FCHV,D,20,40,44,-,-
BFE30cfchvD20xxxx,M1,OVC-FCHV,D,20,-,-,-,-
BFE30cfchvD20xx0x,M1,OVC-FCHV,D,20,-,0,-,-
BFE30cfchvD20xx44,M1,OVC-FCHV,D,20,-,44,-,-
BFE30nfchvB1040xx,M1,NOVC-FCHV,B,10,40,-,-,-
BFE30nfchvB10400x,M1,NOVC-FCHV,B,10,40,0,-,-
BFE30nfchvB104044,M1,NOVC-FCHV,B,10,40,44,-,-
BFE30nfchvB10xxxx,M1,NOVC-FCHV,B,10,-,-,-,-
BFE30nfchvB10xx0x,M1,NOVC-FCHV,B,10,-,0,-,-
BFE30nfchvB10xx44,M1,NOVC-FCHV,B,10,-,44,-,-
BFE30nfchvB5040xx,M1,NOVC-FCHV,B,50,40,-,-,-
BFE30nfchvB50400x,M1,NOVC-FCHV,B,50,40,0,-,-
BFE30nfchvB504044,M1,NOVC-FCHV,B,50,40,44,-,-
BFE30nfchvB50xxxx,M1,NOVC-FCHV,B,50,-,-,-,-
BFE30nfchvB50xx0x,M1,NOVC-FCHV,B,50,-,0,-,-
BFE30nfchvB50xx44,M1,NOVC-FCHV,B,50,-,44,-,-
BFE30nfchvB0x40xx,M1,NOVC-FCHV,B,0,40,-,-,-
BFE30nfchvB0x400x,M1,NOVC-FCHV,B,0,40,0,-,-
BFE30nfchvB0x4044,M1,NOVC-FCHV,B,0,40,44,-,-
BFE30nfchvB0xxxxx,M1,NOVC-FCHV,B,0,-,-,-,-
BFE30nfchvB0xxx0x,M1,NOVC-FCHV,B,0,-,0,-,-
BFE30nfchvB0xxx44,M1,NOVC-FCHV,B,0,-,44,-,-
BFE30nfchvB4040xx,M1,NOVC-FCHV,B,40,40,-,-,-
BFE30nfchvB40400x,M1,NOVC-FCHV,B,40,40,0,-,-
BFE30nfchvB404044,M1,NOVC-FCHV,B,40,40,44,-,-
BFE30nfchvB40xxxx,M1,NOVC-FCHV,B,40,-,-,-,-
BFE30nfchvB40xx0x,M1,NOVC-FCHV,B,40,-,0,-,-
BFE30nfchvB40xx44,M1,NOVC-FCHV,B,40,-,44,-,-
BFE30nfchvB2040xx,M1,NOVC-FCHV,B,20,40,-,-,-
BFE30nfchvB20400x,M1,NOVC-FCHV,B,20,40,0,-,-
BFE30nfchvB204044,M1,NOVC-FCHV,B,20,40,44,-,-
BFE30nfchvB20xxxx,M1,NOVC-FCHV,B,20,-,-,-,-
BFE30nfchvB20xx0x,M1,NOVC-FCHV,B,20,-,0,-,-
BFE30nfchvB20xx44,M1,NOVC-FCHV,B,20,-,44,-,-
BFE30nfchvT1040xx,M1,NOVC-FCHV,T,10,40,-,0,-
BFE30nfchvT10400x,M1,NOVC-FCHV,T,10,40,0,0,-
BFE30nfchvT104044,M1,NOVC-FCHV,T,10,40,44,0,-
BFE30nfchvT10xxxx,M1,NOVC-FCHV,T,10,-,-,0,-
BFE30nfchvT10xx0x,M1,NOVC-FCHV,T,10,-,0,0,-
BFE30nfchvT10xx44,M1,NOVC-FCHV,T,10,-,44,0,-
BFE30nfchvT5040xx,M1,NOVC-FCHV,T,50,40,-,0,-
BFE30nfchvT50400x,M1,NOVC-FCHV,T,50,40,0,0,-
BFE30nfchvT504044,M1,NOVC-FCHV,T,50,40,44,0,-
BFE30nfchvT50xxxx,M1,NOVC-FCHV,T,50,-,-,0,-
BFE30nfchvT50xx0x,M1,NOVC-FCHV,T,50,-,0,0,-
BFE30nfchvT50xx44,M1,NOVC-FCHV,T,50,-,44,0,-
BFE30nfchvT0x40xx,M1,NOVC-FCHV,T,0,40,-,0,-
BFE30nfchvT0x400x,M1,NOVC-FCHV,T,0,40,0,0,-
BFE30nfchvT0x4044,M1,NOVC-FCHV,T,0,40,44,0,-
BFE30nfchvT0xxxxx,M1,NOVC-FCHV,T,0,-,-,0,-
BFE30nfchvT0xxx0x,M1,NOVC-FCHV,T,0,-,0,0,-
BFE30nfchvT0xxx44,M1,NOVC-FCHV,T,0,-,44,0,-
BFE30nfchvT4040xx,M1,NOVC-FCHV,T,40,40,-,0,-
BFE30nfchvT40400x,M1,NOVC-FCHV,T,40,40,0,0,-
BFE30nfchvT404044,M1,NOVC-FCHV,T,40,40,44,0,-
BFE30nfchvT40xxxx,M1,NOVC-FCHV,T,40,-,-,0,-
BFE30nfchvT40xx0x,M1,NOVC-FCHV,T,40,-,0,0,-
BFE30nfchvT40xx44,M1,NOVC-FCHV,T,40,-,44,0,-
BFE30nfchvT2040xx,M1,NOVC-FCHV,T,20,40,-,0,-
BFE30nfchvT20400x,M1,NOVC-FCHV,T,20,40,0,0,-
BFE30nfchvT204044,M1,NOVC-FCHV,T,20,40,44,0,-
BFE30nfchvT20xxxx,M1,NOVC-FCHV,T,20,-,-,0,-
BFE30nfchvT20xx0x,M1,NOVC-FCHV,T,20,-,0,0,-
BFE30nfchvT20xx44,M1,NOVC-FCHV,T,20,-,44,0,-
BFE30nfchvM1040xx,M1,NOVC-FCHV,M,10,40,-,-,-
BFE30nfchvM10400x,M1,NOVC-FCHV,M,10,40,0,-,-
BFE30nfchvM104044,M1,NOVC-FCHV,M,10,40,44,-,-
BFE30nfchvM10xxxx,M1,NOVC-FCHV,M,10,-,-,-,-
BFE30nfchvM10xx0x,M1,NOVC-FCHV,M,10,-,0,-,-
BFE30nfchvM10xx44,M1,NOVC-FCHV,M,10,-,44,-,-
BFE30nfchvM5040xx,M1,NOVC-FCHV,M,50,40,-,0,-
BFE30nfchvM50400x,M1,NOVC-FCHV,M,50,40,0,0,-
BFE30nfchvM504044,M1,NOVC-FCHV,M,50,40,44,0,-
BFE30nfchvM50xxxx,M1,NOVC-FCHV,M,50,-,-,0,-
BFE30nfchvM50xx0x,M1,NOVC-FCHV,M,50,-,0,0,-
BFE30nfchvM50xx44,M1,NOVC-FCHV,M,50,-,44,0,-
BFE30nfchvM0x40xx,M1,NOVC-FCHV,M,0,40,-,-,-
BFE30nfchvM0x400x,M1,NOVC-FCHV,M,0,40,0,-,-
BFE30nfchvM0x4044,M1,NOVC-FCHV,M,0,40,44,-,-
BFE30nfchvM0xxxxx,M1,NOVC-FCHV,M,0,-,-,-,-
BFE30nfchvM0xxx0x,M1,NOVC-FCHV,M,0,-,0,-,-
BFE30nfchvM0xxx44,M1,NOVC-FCHV,M,0,-,44,-,-
BFE30nfchvM4040xx,M1,NOVC-FCHV,M,40,40,-,-,-
BFE30nfchvM40400x,M1,NOVC-FCHV,M,40,40,0,-,-
BFE30nfchvM404044,M1,NOVC-FCHV,M,40,40,44,-,-
BFE30nfchvM40xxxx,M1,NOVC-FCHV,M,40,-,-,-,-
BFE30nfchvM40xx0x,M1,NOVC-FCHV,M,40,-,0,-,-
BFE30nfchvM40xx44,M1,NOVC-FCHV,M,40,-,44,-,-
BFE30nfchvM2040xx,M1,NOVC-FCHV,M,20,40,-,-,-
BFE30nfchvM20400x,M1,NOVC-FCHV,M,20,40,0,-,-
BFE30nfchvM204044,M1,NOVC-FCHV,M,20,40,44,-,-
BFE30nfchvM20xxxx,M1,NOVC-FCHV,M,20,-,-,-,-
BFE30nfchvM20xx0x,M1,NOVC-FCHV,M,20,-,0,-,-
BFE30nfchvM20xx44,M1,NOVC-FCHV,M,20,-,44,-,-
BFE30nfchvx1040xx,M1,NOVC-FCHV,-,10,40,-,-,-
BFE30nfchvx10400x,M1,NOVC-FCHV,-,10,40,0,-,-
BFE30nfchvx104044,M1,NOVC-FCHV,-,10,40,44,-,-
BFE30nfchvx10xxxx,M1,NOVC-FCHV,-,10,-,-,-,-
BFE30nfchvx10xx0x,M1,NOVC-FCHV,-,10,-,0,-,-
BFE30nfchvx10xx44,M1,NOVC-FCHV,-,10,-,44,-,-
BFE30nfchvx5040xx,M1,NOVC-FCHV,-,50,40,-,-,-
BFE30nfchvx50400x,M1,NOVC-FCHV,-,50,40,0,-,-
BFE30nfchvx504044,M1,NOVC-FCHV,-,50,40,44,-,-
BFE30nfchvx50xxxx,M1,NOVC-FCHV,-,50,-,-,-,-
BFE30nfchvx50xx0x,M1,NOVC-FCHV,-,50,-,0,-,-
BFE30nfchvx50xx44,M1,NOVC-FCHV,-,50,-,44,-,-
BFE30nfchvx0x40xx,M1,NOVC-FCHV,-,0,40,-,-,-
BFE30nfchvx0x400x,M1,NOVC-FCHV,-,0,40,0,-,-
BFE30nfchvx0x4044,M1,NOVC-FCHV,-,0,40,44,-,-
BFE30nfchvx0xxxxx,M1,NOVC-FCHV,-,0,-,-,-,-
BFE30nfchvx0xxx0x,M1,NOVC-FCHV,-,0,-,0,-,-
BFE30nfchvx0xxx44,M1,NOVC-FCHV,-,0,-,44,-,-
BFE30nfchvx4040xx,M1,NOVC-FCHV,-,40,40,-,-,-
BFE30nfchvx40400x,M1,NOVC-FCHV,-,40,40,0,-,-
BFE30nfchvx404044,M1,NOVC-FCHV,-,40,40,44,-,-
BFE30nfchvx40xxxx,M1,NOVC-FCHV,-,40,-,-,-,-
BFE30nfchvx40xx0x,M1,NOVC-FCHV,-,40,-,0,-,-
BFE30nfchvx40xx44,M1,NOVC-FCHV,-,40,-,44,-,-
BFE30nfchvx2040xx,M1,NOVC-FCHV,-,20,40,-,-,-
BFE30nfchvx20400x,M1,NOVC-FCHV,-,20,40,0,-,-
BFE30nfchvx204044,M1,NOVC-FCHV,-,20,40,44,-,-
BFE30nfchvx20xxxx,M1,NOVC-FCHV,-,20,-,-,-,-
BFE30nfchvx20xx0x,M1,NOVC-FCHV,-,20,-,0,-,-
BFE30nfchvx20xx44,M1,NOVC-FCHV,-,20,-,44,-,-
BFE30nfchvD1040xx,M1,NOVC-FCHV,D,10,40,-,-,-
BFE30nfchvD10400x,M1,NOVC-FCHV,D,10,40,0,-,-
BFE30nfchvD104044,M1,NOVC-FCHV,D,10,40,44,-,-
BFE30nfchvD10xxxx,M1,NOVC-FCHV,D,10,-,-,-,-
BFE30nfchvD10xx0x,M1,NOVC-FCHV,D,10,-,0,-,-
BFE30nfchvD10xx44,M1,NOVC-FCHV,D,10,-,44,-,-
BFE30nfchvD5040xx,M1,NOVC-FCHV,D,50,40,-,-,-
BFE30nfchvD50400x,M1,NOVC-FCHV,D,50,40,0,-,-
BFE30nfchvD504044,M1,NOVC-FCHV,D,50,40,44,-,-
BFE30nfchvD50xxxx,M1,NOVC-FCHV,D,50,-,-,-,-
BFE30nfchvD50xx0x,M1,NOVC-FCHV,D,50,-,0,-,-
BFE30nfchvD50xx44,M1,NOVC-FCHV,D,50,-,44,-,-
BFE30nfchvD0x40xx,M1,NOVC-FCHV,D,0,40,-,-,-
BFE30nfchvD0x400x,M1,NOVC-FCHV,D,0,40,0,-,-
BFE30nfchvD0x4044,M1,NOVC-FCHV,D,0,40,44,-,-
BFE30nfchvD0xxxxx,M1,NOVC-FCHV,D,0,-,-,-,-
BFE30nfchvD0xxx0x,M1,NOVC-FCHV,D,0,-,0,-,-
BFE30nfchvD0xxx44,M1,NOVC-FCHV,D,0,-,44,-,-
BFE30nfchvD4040xx,M1,NOVC-FCHV,D,40,40,-,-,-
BFE30nfchvD40400x,M1,NOVC-FCHV,D,40,40,0,-,-
BFE30nfchvD404044,M1,NOVC-FCHV,D,40,40,44,-,-
BFE30nfchvD40xxxx,M1,NOVC-FCHV,D,40,-,-,-,-
BFE30nfchvD40xx0x,M1,NOVC-FCHV,D,40,-,0,-,-
BFE30nfchvD40xx44,M1,NOVC-FCHV,D,40,-,44,-,-
BFE30nfchvD2040xx,M1,NOVC-FCHV,D,20,40,-,-,-
BFE30nfchvD20400x,M1,NOVC-FCHV,D,20,40,0,-,-
BFE30nfchvD204044,M1,NOVC-FCHV,D,20,40,44,-,-
BFE30nfchvD20xxxx,M1,NOVC-FCHV,D,20,-,-,-,-
BFE30nfchvD20xx0x,M1,NOVC-FCHV,D,20,-,0,-,-
BFE30nfchvD20xx44,M1,NOVC-FCHV,D,20,-,44,-,-
